Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Month,DayOfWeek,is_outlier
2016-01-03,841,194,P42,W22UD,2.0,11.73,2016-01,Sunday,False
2016-01-03,3317,195,P42,OV1P9,1.0,5.73,2016-01,Sunday,False
2016-01-03,6471,196,X52,WTLC3,1.0,5.12,2016-01,Sunday,False
2016-01-03,2978,197,JKC,Y3KC2,1.0,5.56,2016-01,Sunday,False
2016-01-03,6045,198,H15,BKO3J,1.0,8.12,2016-01,Sunday,False
2016-01-03,9157,199,DJI,OQCLK,1.0,30.87,2016-01,Sunday,False
2016-01-03,4421,200,FZT,KZOT8,1.0,4.91,2016-01,Sunday,False
2016-01-03,4421,200,XG4,AHAE7,1.0,4.71,2016-01,Sunday,False
2016-01-03,4421,200,FZT,ZP7RI,1.0,4.09,2016-01,Sunday,False
2016-01-03,1862,201,N8U,UNJKW,1.0,2.11,2016-01,Sunday,False
2016-01-03,1862,201,JKC,0TLU5,2.0,2.13,2016-01,Sunday,False
2016-01-03,2132,202,0H2,1XG54,1.0,6.75,2016-01,Sunday,False
2016-01-03,2686,203,TVL,OTA6Z,1.0,4.02,2016-01,Sunday,False
2016-01-03,6325,204,YMJ,MGNU4,1.0,6.54,2016-01,Sunday,False
2016-01-03,6325,204,H15,E3PAN,1.0,8.32,2016-01,Sunday,False
2016-01-03,7945,205,FEW,GQH4S,1.0,10.57,2016-01,Sunday,False
2016-01-03,6587,206,H15,TZ8LC,1.0,6.27,2016-01,Sunday,False
2016-01-03,1660,207,R6E,DLFQW,1.0,4.19,2016-01,Sunday,False
2016-01-03,1134,208,N8U,M6J9W,1.0,7.43,2016-01,Sunday,False
2016-01-03,3645,209,DMA,3RJ5R,1.0,18.32,2016-01,Sunday,False
2016-01-03,9340,210,JPI,BI6K5,1.0,6.4,2016-01,Sunday,False
2016-01-04,8356,211,TZB,7LHYM,1.0,4.41,2016-01,Monday,False
2016-01-04,8356,211,LSD,YZ7ZS,1.0,8.37,2016-01,Monday,False
2016-01-04,8356,211,BEQ,0H5CR,1.0,5.62,2016-01,Monday,False
2016-01-04,8356,211,2ML,3483Q,1.0,7.29,2016-01,Monday,False
2016-01-04,8858,212,LPF,BDD5Z,1.0,8.1,2016-01,Monday,False
2016-01-04,8858,212,01F,BLH3I,2.0,5.73,2016-01,Monday,False
2016-01-04,8858,212,OXH,MM77N,1.0,2.68,2016-01,Monday,False
2016-01-04,8858,212,IEV,VGGTR,2.0,7.62,2016-01,Monday,False
2016-01-04,8858,212,8HU,I1JEE,1.0,8.29,2016-01,Monday,False
2016-01-04,8858,212,N8U,M6J9W,1.0,7.43,2016-01,Monday,False
2016-01-04,8858,212,9ZX,LJ26I,2.0,43.3,2016-01,Monday,False
2016-01-04,8858,212,9ZX,81B39,1.0,10.37,2016-01,Monday,False
2016-01-04,7304,213,2ML,C7BXJ,1.0,5.1,2016-01,Monday,False
2016-01-04,5475,214,ILF,5TPXK,1.0,2.15,2016-01,Monday,False
2016-01-04,5475,214,FU5,SJ0ZD,2.0,2.47,2016-01,Monday,False
2016-01-04,5475,214,A38,VGIW5,1.0,8.18,2016-01,Monday,False
2016-01-04,5475,214,LPF,KE0PX,2.0,25.77,2016-01,Monday,False
2016-01-04,5475,214,IEV,L6Q95,2.0,4.66,2016-01,Monday,False
2016-01-04,5475,214,ILF,OUC6J,2.0,27.8,2016-01,Monday,False
2016-01-04,5475,215,FU5,SJ0ZD,2.0,2.47,2016-01,Monday,False
2016-01-04,2400,216,FZT,KZOT8,1.0,4.91,2016-01,Monday,False
2016-01-04,2400,216,FZT,ZP7RI,1.0,4.09,2016-01,Monday,False
2016-01-04,3530,217,1VL,GB05L,1.0,4.23,2016-01,Monday,False
2016-01-04,3530,217,1VL,NDJ65,1.0,3.44,2016-01,Monday,False
2016-01-04,3530,217,LSD,9R1GN,3.0,24.42,2016-01,Monday,False
2016-01-04,1863,218,N8U,X05XH,1.0,5.97,2016-01,Monday,False
2016-01-04,1863,218,J4R,AYAJU,1.0,4.0,2016-01,Monday,False
2016-01-04,1863,218,EKM,S79EQ,1.0,2.84,2016-01,Monday,False
2016-01-04,1863,218,01F,I1PEZ,2.0,7.77,2016-01,Monday,False
2016-01-04,1863,218,U5F,4X8P4,1.0,5.19,2016-01,Monday,False
2016-01-04,1863,218,U5F,UHKW8,1.0,1.72,2016-01,Monday,False
2016-01-04,1863,218,FU5,TUV75,3.0,10.85,2016-01,Monday,False
2016-01-04,3006,219,RU6,ERYF4,3.0,24.63,2016-01,Monday,False
2016-01-04,9583,220,0H2,CZUZX,1.0,6.35,2016-01,Monday,False
2016-01-04,9583,220,TW8,RI2GD,1.0,1.56,2016-01,Monday,False
2016-01-04,7257,221,BZU,SRKOW,1.0,7.23,2016-01,Monday,False
2016-01-04,8636,222,FEW,AOM3I,1.0,7.71,2016-01,Monday,False
2016-01-04,3543,223,QCG,M4TM4,1.0,10.98,2016-01,Monday,False
2016-01-04,3543,223,N8U,85WDI,1.0,1.71,2016-01,Monday,False
2016-01-04,3543,223,C8Z,2517R,1.0,10.25,2016-01,Monday,False
2016-01-04,911,224,2ML,5IT1P,1.0,9.88,2016-01,Monday,False
2016-01-04,6192,225,BR0,XEP2E,1.0,27.08,2016-01,Monday,False
2016-01-04,6192,225,FEW,PN14V,1.0,9.4,2016-01,Monday,False
2016-01-04,6192,225,Q4N,MWOXV,1.0,10.12,2016-01,Monday,False
2016-01-04,6343,226,PZW,Y9KNY,1.0,8.46,2016-01,Monday,False
2016-01-04,2883,227,2ML,68BRQ,1.0,5.46,2016-01,Monday,False
2016-01-04,2477,228,U5F,WNBBE,1.0,1.9,2016-01,Monday,False
2016-01-04,2477,228,U5F,HWISP,1.0,5.12,2016-01,Monday,False
2016-01-04,6887,229,LGI,86X06,1.0,2.13,2016-01,Monday,False
2016-01-04,6723,230,LPF,BDD5Z,2.0,16.2,2016-01,Monday,False
2016-01-04,6723,230,FU5,VIXSK,1.0,3.3,2016-01,Monday,False
2016-01-04,6723,230,OXH,69PF4,1.0,6.75,2016-01,Monday,False
2016-01-04,6723,230,TZB,D0DLN,2.0,8.8,2016-01,Monday,False
2016-01-04,2822,231,FEW,JJ9FT,1.0,5.79,2016-01,Monday,False
2016-01-04,4815,232,9ZX,O8BRA,1.0,29.31,2016-01,Monday,False
2016-01-04,4815,232,IEV,KRX6I,3.0,5.28,2016-01,Monday,False
2016-01-04,4815,232,LPF,MHPLR,2.0,31.41,2016-01,Monday,False
2016-01-04,4815,232,XVK,SRZBJ,1.0,4.19,2016-01,Monday,False
2016-01-04,3344,233,N8U,9J5RX,1.0,8.18,2016-01,Monday,False
2016-01-04,3344,233,P42,DMJ70,1.0,5.73,2016-01,Monday,False
2016-01-04,3344,233,2ML,3SZO0,1.0,8.93,2016-01,Monday,False
2016-01-04,3344,233,2O0,UCK6F,2.0,11.18,2016-01,Monday,False
2016-01-04,3344,233,SFC,AM6EH,1.0,2.43,2016-01,Monday,False
2016-01-04,6843,234,OBD,0CSPY,1.0,3.1,2016-01,Monday,False
2016-01-04,6843,234,0H2,LQ555,1.0,7.57,2016-01,Monday,False
2016-01-04,5752,235,N5F,6Y6GP,1.0,4.26,2016-01,Monday,False
2016-01-04,5752,235,LGI,HR6V3,1.0,16.5,2016-01,Monday,False
2016-01-04,5752,235,H1H,A2V3K,5.0,3.41,2016-01,Monday,False
2016-01-04,5752,235,XG4,2W6DM,1.0,18.06,2016-01,Monday,False
2016-01-04,8008,236,FEW,81AIS,1.0,8.25,2016-01,Monday,False
2016-01-04,8008,236,N8U,EMJ1S,1.0,3.62,2016-01,Monday,False
2016-01-04,424,237,N8U,14V9T,1.0,3.41,2016-01,Monday,False
2016-01-04,6324,238,EMC,OQ8X3,1.0,3.1,2016-01,Monday,False
2016-01-04,6324,238,0H2,O1X0L,1.0,6.07,2016-01,Monday,False
2016-01-04,8635,239,LSD,YZ7ZS,1.0,8.37,2016-01,Monday,False
2016-01-04,8635,239,J4R,E3WCF,1.0,10.44,2016-01,Monday,False
2016-01-04,8035,240,R6E,TA0AW,1.0,24.93,2016-01,Monday,False
2016-01-04,4124,241,N8U,85WDI,1.0,1.71,2016-01,Monday,False
2016-01-04,176,242,Q4N,S7QET,1.0,2.68,2016-01,Monday,False
2016-01-04,5984,243,LSD,9R1GN,2.0,16.27,2016-01,Monday,False
2016-01-04,5984,243,FEW,4DJ5Q,1.0,6.75,2016-01,Monday,False
2016-01-04,5984,243,TW8,T6WLQ,1.0,2.0,2016-01,Monday,False
2016-01-04,274,244,N8U,X05XH,1.0,5.97,2016-01,Monday,False
2016-01-04,274,244,A38,W1ZMG,2.0,7.73,2016-01,Monday,False
2016-01-04,274,244,U5F,F7FQ5,2.0,4.86,2016-01,Monday,False
2016-01-04,274,244,JB0,KK3R7,1.0,29.59,2016-01,Monday,False
2016-01-04,274,244,OQA,DWJC4,1.0,12.87,2016-01,Monday,False
2016-01-04,8780,245,U5F,WJSXR,1.0,4.21,2016-01,Monday,False
2016-01-04,8780,245,8HU,09LL9,2.0,5.5,2016-01,Monday,False
2016-01-04,8780,245,JPI,S4HQP,1.0,1.84,2016-01,Monday,False
2016-01-04,1685,246,X52,T5V5W,1.0,5.47,2016-01,Monday,False
2016-01-04,1685,246,P42,OV1P9,1.0,5.73,2016-01,Monday,False
2016-01-04,1685,246,0H2,2AJB5,1.0,6.12,2016-01,Monday,False
2016-01-04,1685,246,N8U,M6J9W,1.0,5.8,2016-01,Monday,False
2016-01-04,1685,246,N8U,UNJKW,1.0,1.62,2016-01,Monday,False
2016-01-04,1685,246,R6E,VWUC7,2.0,3.94,2016-01,Monday,False
2016-01-04,6404,247,FZT,I1AQP,1.0,2.33,2016-01,Monday,False
2016-01-04,7946,248,R6E,F90L2,1.0,2.31,2016-01,Monday,False
2016-01-04,1531,249,0H2,2AJB5,1.0,8.38,2016-01,Monday,False
2016-01-04,1531,249,P42,JCYBN,1.0,5.38,2016-01,Monday,False
2016-01-04,3290,250,FEW,TMW2A,1.0,11.75,2016-01,Monday,False
2016-01-04,2811,251,N8U,85WDI,2.0,3.41,2016-01,Monday,False
2016-01-04,2811,251,BR0,ULY8T,1.0,22.38,2016-01,Monday,False
2016-01-04,7880,252,P42,W22UD,1.0,5.87,2016-01,Monday,False
2016-01-04,7880,252,H15,2JVLK,2.0,15.42,2016-01,Monday,False
2016-01-04,4323,253,N8U,H87RV,1.0,6.0,2016-01,Monday,False
2016-01-04,60,254,29A,A59HR,3.0,6.24,2016-01,Monday,False
2016-01-04,6670,255,6BZ,MBQ30,2.0,9.07,2016-01,Monday,False
2016-01-04,6670,255,SJS,AH0E0,1.0,40.72,2016-01,Monday,False
2016-01-04,6670,255,FU5,6TXTJ,2.0,2.59,2016-01,Monday,False
2016-01-04,6670,255,IEV,PM13G,2.0,21.46,2016-01,Monday,False
2016-01-04,6670,255,SJS,0LCSZ,2.0,30.3,2016-01,Monday,False
2016-01-04,5449,256,C8Z,M3T80,1.0,11.94,2016-01,Monday,False
2016-01-04,3036,257,P42,JCYBN,1.0,5.38,2016-01,Monday,False
2016-01-04,8727,258,CQK,3I7DJ,1.0,3.46,2016-01,Monday,False
2016-01-04,5241,259,U5F,F7FQ5,2.0,4.86,2016-01,Monday,False
2016-01-04,5241,259,8HU,IST2P,1.0,13.88,2016-01,Monday,False
2016-01-04,5241,259,U5F,VZELE,4.0,13.37,2016-01,Monday,False
2016-01-04,5241,259,1TS,DPNWZ,1.0,6.12,2016-01,Monday,False
2016-01-04,263,260,T80,WK41K,1.0,5.8,2016-01,Monday,False
2016-01-04,2237,261,IEV,MX6BF,2.0,11.02,2016-01,Monday,False
2016-01-04,2237,261,LSD,U6H2A,1.0,5.04,2016-01,Monday,False
2016-01-04,2237,261,6BZ,MYDIB,1.0,92.39,2016-01,Monday,True
2016-01-04,2237,261,LDZ,DCKPW,1.0,22.53,2016-01,Monday,False
2016-01-04,2237,261,0H2,SIZ9T,1.0,5.73,2016-01,Monday,False
2016-01-04,2237,261,FU5,VHWMQ,2.0,4.44,2016-01,Monday,False
2016-01-04,477,262,B93,UADWD,1.0,22.88,2016-01,Monday,False
2016-01-04,477,262,Q4N,3W011,1.0,34.06,2016-01,Monday,False
2016-01-04,5259,263,TW8,M8SIH,1.0,1.38,2016-01,Monday,False
2016-01-04,5259,263,TW8,RI2GD,1.0,1.56,2016-01,Monday,False
2016-01-04,5259,263,TW8,I30KB,1.0,1.3,2016-01,Monday,False
2016-01-04,754,264,TW8,O3VWQ,1.0,1.02,2016-01,Monday,False
2016-01-04,3206,265,J4R,ZE55T,1.0,21.34,2016-01,Monday,False
2016-01-04,8800,266,OBD,0CSPY,1.0,3.1,2016-01,Monday,False
2016-01-04,8800,267,HVP,OVBQ9,1.0,4.84,2016-01,Monday,False
2016-01-04,3206,268,TZB,DYMFI,1.0,2.37,2016-01,Monday,False
2016-01-04,3206,268,01F,GGYTB,1.0,8.98,2016-01,Monday,False
2016-01-04,3206,268,9ZX,I46EJ,1.0,8.4,2016-01,Monday,False
2016-01-04,3206,268,N8U,0AEJH,1.0,1.89,2016-01,Monday,False
2016-01-04,3206,268,N8U,TL4WZ,1.0,4.0,2016-01,Monday,False
2016-01-04,3206,268,FU5,6DCYD,1.0,7.32,2016-01,Monday,False
2016-01-04,3206,268,IEV,KRX6I,1.0,1.75,2016-01,Monday,False
2016-01-04,3206,268,U5F,67D07,2.0,6.74,2016-01,Monday,False
2016-01-04,3206,268,LPF,J8DD7,2.0,7.67,2016-01,Monday,False
2016-01-04,3206,268,EKM,S79EQ,1.0,2.84,2016-01,Monday,False
2016-01-04,3206,268,LPF,PQUFN,1.0,7.41,2016-01,Monday,False
2016-01-04,3206,268,J4R,GB9RX,1.0,9.75,2016-01,Monday,False
2016-01-04,4349,269,P42,GKJEP,1.0,3.54,2016-01,Monday,False
2016-01-04,1643,270,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,1643,270,H15,JZDXU,1.0,4.81,2016-01,Monday,False
2016-01-04,1643,270,WHL,FWW7Y,1.0,4.94,2016-01,Monday,False
2016-01-04,5038,271,FEW,81AIS,1.0,8.25,2016-01,Monday,False
2016-01-04,5038,271,QCG,S1CPK,1.0,17.68,2016-01,Monday,False
2016-01-04,651,272,TZB,OU8UN,1.0,4.14,2016-01,Monday,False
2016-01-04,651,272,LSD,GHG1T,2.0,6.87,2016-01,Monday,False
2016-01-04,651,272,BEQ,IX3KV,2.0,12.27,2016-01,Monday,False
2016-01-04,651,272,Q4N,9TF6B,1.0,4.06,2016-01,Monday,False
2016-01-04,7343,273,QCG,E7DJL,1.0,4.54,2016-01,Monday,False
2016-01-04,7343,273,N8U,85WDI,1.0,1.71,2016-01,Monday,False
2016-01-04,7343,273,56W,Q3X2V,1.0,1.64,2016-01,Monday,False
2016-01-04,7343,273,YMJ,IP6VW,1.0,2.43,2016-01,Monday,False
2016-01-04,7343,273,56W,H8SM0,1.0,1.68,2016-01,Monday,False
2016-01-04,6353,274,FEW,2NYLG,1.0,6.35,2016-01,Monday,False
2016-01-04,5367,275,2O0,FZV44,1.0,20.13,2016-01,Monday,False
2016-01-04,5367,276,29A,PO1N6,1.0,7.44,2016-01,Monday,False
2016-01-04,2762,277,LDZ,IRQZ4,1.0,36.22,2016-01,Monday,False
2016-01-04,8745,278,Q4N,11H2S,1.0,19.0,2016-01,Monday,False
2016-01-04,3494,279,N8U,TU0A5,1.0,3.54,2016-01,Monday,False
2016-01-04,2071,280,FEW,627TX,1.0,9.21,2016-01,Monday,False
2016-01-04,2071,280,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,2071,280,BZU,5T5MZ,1.0,4.68,2016-01,Monday,False
2016-01-04,2071,280,FEW,9UYK8,1.0,11.0,2016-01,Monday,False
2016-01-04,2071,280,0KX,0IM8B,1.0,6.12,2016-01,Monday,False
2016-01-04,2071,280,FEW,T4T9J,1.0,9.5,2016-01,Monday,False
2016-01-04,6854,281,I3L,3CMFR,1.0,19.44,2016-01,Monday,False
2016-01-04,6854,281,56W,FIHVB,1.0,3.69,2016-01,Monday,False
2016-01-04,5541,282,NTA,3OY4K,2.0,10.74,2016-01,Monday,False
2016-01-04,5541,282,MOE,YUQMQ,1.0,4.43,2016-01,Monday,False
2016-01-04,5541,282,V9H,4BYOU,1.0,62.16,2016-01,Monday,False
2016-01-04,5541,282,OXH,0OZBT,1.0,9.42,2016-01,Monday,False
2016-01-04,5541,282,V9H,Q5PL4,1.0,14.0,2016-01,Monday,False
2016-01-04,5541,282,MOE,8V98X,1.0,4.5,2016-01,Monday,False
2016-01-04,5541,282,MOE,N0D2P,1.0,2.86,2016-01,Monday,False
2016-01-04,9145,283,QLB,W5DXH,1.0,5.79,2016-01,Monday,False
2016-01-04,5939,284,C8Z,3FFTG,1.0,6.38,2016-01,Monday,False
2016-01-04,1635,285,FZT,7MUJ1,1.0,3.68,2016-01,Monday,False
2016-01-04,1635,285,FU5,29DS1,2.0,18.67,2016-01,Monday,False
2016-01-04,7340,286,F9B,TA8I5,1.0,5.91,2016-01,Monday,False
2016-01-04,6809,287,OWA,BSUIE,5.0,24.69,2016-01,Monday,False
2016-01-04,6809,287,OWA,BZL5V,5.0,24.69,2016-01,Monday,False
2016-01-04,5175,288,N8U,EMJ1S,1.0,3.62,2016-01,Monday,False
2016-01-04,5175,288,H1H,DRZQK,5.0,2.73,2016-01,Monday,False
2016-01-04,5175,289,QCG,536VK,1.0,6.35,2016-01,Monday,False
2016-01-04,1997,290,0H2,1XG54,1.0,6.75,2016-01,Monday,False
2016-01-04,1997,290,H15,15PXV,1.0,7.71,2016-01,Monday,False
2016-01-04,7130,291,4ZE,QBGOD,2.0,0.15,2016-01,Monday,False
2016-01-04,7130,291,R6E,UN0SI,2.0,4.25,2016-01,Monday,False
2016-01-04,4372,292,0H2,CZUZX,1.0,6.35,2016-01,Monday,False
2016-01-04,4372,292,1L6,GUNTP,1.0,12.21,2016-01,Monday,False
2016-01-04,4372,292,Q4N,EWQRX,1.0,9.06,2016-01,Monday,False
2016-01-04,4372,292,R6E,DLFQW,1.0,4.19,2016-01,Monday,False
2016-01-04,4604,293,H15,FV49E,1.0,7.02,2016-01,Monday,False
2016-01-04,4604,293,FEW,JJ9FT,1.0,5.79,2016-01,Monday,False
2016-01-04,4604,293,FEW,2NYLG,1.0,6.35,2016-01,Monday,False
2016-01-04,4604,293,X52,T5V5W,1.0,7.02,2016-01,Monday,False
2016-01-04,4604,293,P42,VVOG7,1.0,6.35,2016-01,Monday,False
2016-01-04,4604,293,0H2,9STQJ,1.0,8.25,2016-01,Monday,False
2016-01-04,4604,293,2K4,YS9IS,1.0,7.85,2016-01,Monday,False
2016-01-04,4604,293,R6E,DUV2Y,1.0,7.81,2016-01,Monday,False
2016-01-04,4604,293,R6E,KS95Q,1.0,8.0,2016-01,Monday,False
2016-01-04,5770,294,0H2,RUNZF,1.0,7.88,2016-01,Monday,False
2016-01-04,1669,295,29A,YXM33,1.0,10.44,2016-01,Monday,False
2016-01-04,1669,295,29A,V3239,1.0,7.8,2016-01,Monday,False
2016-01-04,944,296,N8U,85WDI,1.0,1.71,2016-01,Monday,False
2016-01-04,944,296,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,944,296,X52,KUXIK,1.0,2.66,2016-01,Monday,False
2016-01-04,1211,297,0H2,ABFD7,1.0,4.84,2016-01,Monday,False
2016-01-04,1211,297,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,1211,297,LSD,9R1GN,1.0,8.14,2016-01,Monday,False
2016-01-04,3481,298,N8U,I36F2,1.0,4.23,2016-01,Monday,False
2016-01-04,3481,298,R6B,UM9G8,1.0,5.62,2016-01,Monday,False
2016-01-04,94,299,2O0,6JED4,1.0,9.69,2016-01,Monday,False
2016-01-04,94,299,2O0,89U3Y,1.0,8.5,2016-01,Monday,False
2016-01-04,9375,300,OBD,0ISQE,1.0,25.83,2016-01,Monday,False
2016-01-04,7901,301,SFC,TJBGJ,1.0,2.0,2016-01,Monday,False
2016-01-04,5339,302,U5F,VHZUD,3.0,8.14,2016-01,Monday,False
2016-01-04,5339,302,N8U,X5TFY,1.0,4.5,2016-01,Monday,False
2016-01-04,5339,302,8HU,4L6WG,1.0,3.46,2016-01,Monday,False
2016-01-04,4047,303,P42,DMJ70,1.0,5.73,2016-01,Monday,False
2016-01-04,7613,304,8H8,VKMQ4,1.0,2.78,2016-01,Monday,False
2016-01-04,7613,304,V9H,EV6K0,1.0,13.44,2016-01,Monday,False
2016-01-04,7613,304,T80,FVB1M,1.0,4.3,2016-01,Monday,False
2016-01-04,6731,305,HVP,AHCKE,1.0,9.0,2016-01,Monday,False
2016-01-04,6731,305,JPI,MKV69,1.0,1.58,2016-01,Monday,False
2016-01-04,8106,306,X52,QLA1L,1.0,6.07,2016-01,Monday,False
2016-01-04,8106,306,X52,3N11J,1.0,10.12,2016-01,Monday,False
2016-01-04,6242,307,J4R,LI0IX,1.0,6.25,2016-01,Monday,False
2016-01-04,6242,307,FU5,SJ0ZD,1.0,1.24,2016-01,Monday,False
2016-01-04,6242,307,LDZ,X6WYL,1.0,29.37,2016-01,Monday,False
2016-01-04,6242,307,XVK,SRZBJ,1.0,4.19,2016-01,Monday,False
2016-01-04,8844,308,N8U,TU0A5,1.0,3.54,2016-01,Monday,False
2016-01-04,3802,309,U5F,F7FQ5,1.0,2.43,2016-01,Monday,False
2016-01-04,3802,309,8HU,QKVBK,2.0,12.23,2016-01,Monday,False
2016-01-04,8319,310,P42,OV1P9,1.0,5.73,2016-01,Monday,False
2016-01-04,8319,310,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,4058,311,R6E,DLFQW,1.0,4.19,2016-01,Monday,False
2016-01-04,4058,311,29A,0PW5H,1.0,11.19,2016-01,Monday,False
2016-01-04,9405,312,T80,FVB1M,1.0,4.3,2016-01,Monday,False
2016-01-04,167,313,29A,LPLTZ,2.0,7.8,2016-01,Monday,False
2016-01-04,167,313,LPF,GQ4V9,1.0,17.1,2016-01,Monday,False
2016-01-04,3989,314,N8U,ZDSYK,1.0,1.71,2016-01,Monday,False
2016-01-04,3989,314,DGB,3N5OU,1.0,31.07,2016-01,Monday,False
2016-01-04,3989,314,JPI,TG5TB,1.0,3.68,2016-01,Monday,False
2016-01-04,167,315,X52,QLA1L,1.0,6.07,2016-01,Monday,False
2016-01-04,167,315,X52,GZN4P,1.0,3.22,2016-01,Monday,False
2016-01-04,4707,316,JI5,BBC93,60.0,22.91,2016-01,Monday,False
2016-01-04,4707,316,2O0,UCK6F,2.0,11.18,2016-01,Monday,False
2016-01-04,2367,317,OQA,DWJC4,1.0,12.87,2016-01,Monday,False
2016-01-04,2367,317,RU6,Q1NXK,1.0,3.42,2016-01,Monday,False
2016-01-04,5934,318,QLB,KZ77R,1.0,11.52,2016-01,Monday,False
2016-01-04,1264,319,P42,YR1OH,1.0,11.37,2016-01,Monday,False
2016-01-04,2272,320,WHL,FWW7Y,1.0,4.94,2016-01,Monday,False
2016-01-04,6742,321,0H2,ABFD7,1.0,4.84,2016-01,Monday,False
2016-01-04,6742,321,0WT,WYLDZ,1.0,9.96,2016-01,Monday,False
2016-01-04,6742,321,BZU,YMPNC,1.0,6.62,2016-01,Monday,False
2016-01-04,6742,321,R6E,F90L2,1.0,2.31,2016-01,Monday,False
2016-01-04,2246,322,P42,0JD0P,1.0,8.38,2016-01,Monday,False
2016-01-04,2246,322,YMJ,7ZDL5,1.0,7.15,2016-01,Monday,False
2016-01-04,6184,323,N8U,3220G,1.0,1.42,2016-01,Monday,False
2016-01-04,6184,323,H15,4D1NN,1.0,6.62,2016-01,Monday,False
2016-01-04,6075,324,QCG,CTN07,1.0,14.05,2016-01,Monday,False
2016-01-04,6075,324,N8U,UNJKW,1.0,2.11,2016-01,Monday,False
2016-01-04,289,325,X52,0EM7L,1.0,3.13,2016-01,Monday,False
2016-01-04,289,325,TW8,M93I3,1.0,1.68,2016-01,Monday,False
2016-01-04,289,325,Q4N,ISNFA,1.0,7.44,2016-01,Monday,False
2016-01-04,4994,326,Q4N,53F9W,1.0,3.93,2016-01,Monday,False
2016-01-04,4994,326,1TS,X4VJT,1.0,9.87,2016-01,Monday,False
2016-01-04,6205,327,N8U,COWU2,1.0,4.43,2016-01,Monday,False
2016-01-04,8022,328,TW8,O3VWQ,4.0,4.09,2016-01,Monday,False
2016-01-04,8022,328,Q4N,F2HBX,1.0,8.37,2016-01,Monday,False
2016-01-04,2601,329,H15,AE8NP,1.0,6.68,2016-01,Monday,False
2016-01-04,2601,329,0H2,RKK2C,1.0,7.15,2016-01,Monday,False
2016-01-04,5952,330,X52,GZN4P,1.0,3.22,2016-01,Monday,False
2016-01-04,779,331,FUA,B8HP4,1.0,8.25,2016-01,Monday,False
2016-01-04,2547,332,Q4N,MM3E0,1.0,12.69,2016-01,Monday,False
2016-01-04,2770,333,0H2,6OUVC,1.0,10.5,2016-01,Monday,False
2016-01-04,5568,334,R6E,4R4F9,1.0,5.73,2016-01,Monday,False
2016-01-04,5568,334,Z4O,S4W7B,1.0,4.94,2016-01,Monday,False
2016-01-04,2092,335,H15,TGWSW,1.0,5.38,2016-01,Monday,False
2016-01-04,7330,336,2ML,7QUXS,1.0,2.54,2016-01,Monday,False
2016-01-04,7330,336,P42,41AOW,2.0,11.02,2016-01,Monday,False
2016-01-04,1082,337,1EO,3ME99,1.0,10.04,2016-01,Monday,False
2016-01-04,1082,337,1VL,83L3A,2.0,10.0,2016-01,Monday,False
2016-01-04,1082,337,1EO,5QWIK,1.0,38.59,2016-01,Monday,False
2016-01-04,3855,338,29A,RBNO8,1.0,10.02,2016-01,Monday,False
2016-01-04,3767,339,P42,OV1P9,1.0,5.73,2016-01,Monday,False
2016-01-04,3767,339,BZU,BC7PM,1.0,7.17,2016-01,Monday,False
2016-01-04,3767,339,0H2,YHMLE,1.0,4.19,2016-01,Monday,False
2016-01-04,7795,340,2ML,XH98I,1.0,3.27,2016-01,Monday,False
2016-01-04,7795,340,BR0,HXE7H,1.0,11.88,2016-01,Monday,False
2016-01-04,8638,341,N8U,FUPBO,1.0,7.43,2016-01,Monday,False
2016-01-04,8990,342,R6E,DLFQW,3.0,8.37,2016-01,Monday,False
2016-01-04,991,343,R6E,X360N,1.0,4.38,2016-01,Monday,False
2016-01-04,2444,344,U5F,84E9S,1.0,1.44,2016-01,Monday,False
2016-01-04,2444,344,2ML,5IT1P,1.0,9.82,2016-01,Monday,False
2016-01-04,2444,344,7C6,29GV1,2.0,57.73,2016-01,Monday,False
2016-01-04,7232,345,LPF,MEWW0,1.0,5.88,2016-01,Monday,False
2016-01-04,7232,345,6BZ,3YDVF,1.0,31.77,2016-01,Monday,False
2016-01-04,8639,346,N8U,IYY6V,2.0,8.73,2016-01,Monday,False
2016-01-04,428,347,P42,7Y2WS,1.0,4.91,2016-01,Monday,False
2016-01-04,1350,348,P42,7YOPV,1.0,5.66,2016-01,Monday,False
2016-01-04,1350,348,P42,JCYBN,1.0,5.38,2016-01,Monday,False
2016-01-04,2572,349,C8Z,Y8V8J,1.0,6.69,2016-01,Monday,False
2016-01-04,2572,349,R6E,CQPZ8,1.0,5.31,2016-01,Monday,False
2016-01-04,2572,349,Z4O,7SN3P,2.0,18.5,2016-01,Monday,False
2016-01-04,2572,349,Z4O,7TJHI,2.0,12.75,2016-01,Monday,False
2016-01-04,627,350,SJS,10GUU,1.0,10.23,2016-01,Monday,False
2016-01-04,3594,351,N8U,FUPBO,1.0,7.43,2016-01,Monday,False
2016-01-04,7937,352,QCG,M4TM4,1.0,10.98,2016-01,Monday,False
2016-01-04,5435,353,N8U,TU0A5,1.0,3.54,2016-01,Monday,False
